Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD049492,CUST9881,swiggy instamart,2025-03-09 13:29:30,8,Beverages,419,Packaging could be better.,3,0,0
ORD049497,CUST6503,swiggy instamart,2025-03-09 13:29:30,35,Beverages,797,Packaging could be better.,3,0,0
ORD049498,CUST4908,blinkit,2025-03-09 01:29:30,37,Beverages,833,Excellent experience!,5,0,0
ORD049499,CUST1833,swiggy instamart,2025-03-09 06:29:30,33,Dairy,220,"Easy to order, loved it!",5,0,0
ORD049501,CUST1810,swiggy instamart,2025-03-09 22:29:30,25,Personal Care,1497,"Fast delivery, great service!",5,0,0
ORD049502,CUST4054,jiomart,2025-03-09 18:29:30,36,Dairy,447,Quick and reliable!,5,0,0
ORD049503,CUST3344,jiomart,2025-03-09 02:29:30,25,Snacks,442,Excellent experience!,5,0,0
ORD049505,CUST6973,blinkit,2025-03-09 13:29:30,24,Grocery,1151,"Easy to order, loved it!",5,0,0
ORD049507,CUST4304,blinkit,2025-03-09 21:29:30,40,Beverages,457,Delivery person was rude.,2,0,1
ORD049510,CUST5602,jiomart,2025-03-09 17:29:30,25,Grocery,889,"Very late delivery, not happy.",2,0,1
ORD049513,CUST3545,jiomart,2025-03-09 09:29:30,36,Snacks,406,Items missing from order.,2,0,1
ORD049514,CUST1584,swiggy instamart,2025-03-09 06:29:30,12,Snacks,267,"Easy to order, loved it!",5,0,0
ORD049516,CUST4639,blinkit,2025-03-09 12:29:30,46,Personal Care,803,Quick and reliable!,5,1,0
ORD049517,CUST8415,jiomart,2025-03-09 13:29:30,45,Personal Care,1252,Delivery person was rude.,2,1,1
ORD049521,CUST2826,blinkit,2025-03-09 09:29:30,35,Dairy,582,"Not fresh, disappointed.",2,0,1
ORD049522,CUST4537,jiomart,2025-03-09 18:29:30,7,Fruits & Vegetables,530,Good quality products.,4,0,0
ORD049524,CUST5729,blinkit,2025-03-09 00:29:30,39,Dairy,290,"Not fresh, disappointed.",2,0,1
ORD049525,CUST8365,jiomart,2025-03-09 14:29:30,20,Fruits & Vegetables,489,Excellent experience!,5,0,0
ORD049527,CUST9172,swiggy instamart,2025-03-09 05:29:30,39,Beverages,856,"Horrible experience, never ordering again.",1,0,1
ORD049530,CUST3357,blinkit,2025-03-09 23:29:30,51,Personal Care,1989,Items missing from order.,2,1,1
ORD049533,CUST5560,jiomart,2025-03-09 20:29:30,33,Personal Care,473,"Very late delivery, not happy.",2,0,1
ORD049534,CUST6369,swiggy instamart,2025-03-09 11:29:30,36,Beverages,267,"Easy to order, loved it!",5,0,0
ORD049538,CUST7825,jiomart,2025-03-09 06:29:30,39,Fruits & Vegetables,179,"Horrible experience, never ordering again.",1,0,1
ORD049541,CUST5039,jiomart,2025-03-09 09:29:30,33,Beverages,451,"Horrible experience, never ordering again.",1,0,1
ORD049542,CUST7475,swiggy instamart,2025-03-09 04:29:30,29,Dairy,797,Excellent experience!,5,0,0
ORD049548,CUST8722,swiggy instamart,2025-03-09 14:29:30,35,Snacks,406,Delivery person was rude.,2,0,1
ORD049549,CUST3848,jiomart,2025-03-09 06:29:30,14,Beverages,293,"Not fresh, disappointed.",2,0,1
ORD049553,CUST9230,swiggy instamart,2025-03-09 05:29:30,19,Dairy,749,"Easy to order, loved it!",5,0,0
ORD049554,CUST2717,blinkit,2025-03-09 02:29:30,30,Personal Care,1710,Wrong item delivered.,1,0,1
ORD049555,CUST7823,jiomart,2025-03-09 02:29:30,14,Grocery,901,"Fast delivery, great service!",5,0,0
ORD049556,CUST2233,blinkit,2025-03-09 20:29:30,33,Beverages,881,Quick and reliable!,5,0,0
ORD049557,CUST9211,jiomart,2025-03-09 01:29:30,33,Dairy,629,Packaging could be better.,3,0,0
ORD049559,CUST9293,blinkit,2025-03-09 19:29:30,36,Dairy,506,Wrong item delivered.,1,0,1
ORD049567,CUST7455,jiomart,2025-03-09 15:29:30,42,Grocery,1148,"Horrible experience, never ordering again.",1,1,1
ORD049570,CUST3401,jiomart,2025-03-09 13:29:30,26,Dairy,375,Quick and reliable!,5,0,0
ORD049573,CUST6395,jiomart,2025-03-09 08:29:30,20,Fruits & Vegetables,425,"Not fresh, disappointed.",2,0,1
ORD049575,CUST4042,blinkit,2025-03-09 10:29:30,32,Dairy,667,"Easy to order, loved it!",5,0,0
ORD049577,CUST6888,blinkit,2025-03-09 02:29:30,41,Beverages,403,"Very late delivery, not happy.",2,1,1
ORD049581,CUST9004,swiggy instamart,2025-03-09 11:29:30,5,Beverages,632,Packaging could be better.,3,0,0
ORD049585,CUST3940,jiomart,2025-03-09 01:29:30,26,Snacks,90,Wrong item delivered.,1,0,1
ORD049587,CUST3419,blinkit,2025-03-09 22:29:30,16,Dairy,505,Good quality products.,4,0,0
ORD049588,CUST2669,jiomart,2025-03-09 00:29:30,28,Dairy,351,Wrong item delivered.,1,0,1
ORD049591,CUST4901,blinkit,2025-03-09 00:29:30,31,Personal Care,644,Packaging could be better.,3,0,0
ORD049599,CUST8251,jiomart,2025-03-09 22:29:30,23,Snacks,480,Packaging could be better.,3,0,0
ORD049601,CUST6922,jiomart,2025-03-09 02:29:30,29,Grocery,256,Good quality products.,4,0,0
ORD049603,CUST2398,swiggy instamart,2025-03-09 00:29:30,21,Snacks,352,Very satisfied with the service.,5,0,0
ORD049604,CUST7465,blinkit,2025-03-09 18:29:30,30,Personal Care,1614,Good quality products.,4,0,0
ORD049605,CUST6541,blinkit,2025-03-09 01:29:30,34,Grocery,817,"Very late delivery, not happy.",2,0,1
ORD049607,CUST7915,swiggy instamart,2025-03-09 01:29:30,29,Personal Care,622,"Fast delivery, great service!",5,0,0
ORD049608,CUST1069,swiggy instamart,2025-03-09 16:29:30,22,Personal Care,1881,Quick and reliable!,5,0,0
ORD049609,CUST9956,blinkit,2025-03-09 20:29:30,23,Fruits & Vegetables,165,"Not fresh, disappointed.",2,0,1
ORD049610,CUST7536,swiggy instamart,2025-03-09 22:29:30,49,Snacks,90,Items missing from order.,2,1,1
ORD049614,CUST2740,jiomart,2025-03-09 21:29:30,18,Grocery,724,Delivery person was rude.,2,0,1
ORD049615,CUST4682,swiggy instamart,2025-03-09 17:29:30,29,Personal Care,1521,"Fast delivery, great service!",5,0,0
ORD049623,CUST3440,swiggy instamart,2025-03-09 16:29:30,23,Grocery,633,"Horrible experience, never ordering again.",1,0,1
ORD049624,CUST7653,swiggy instamart,2025-03-09 21:29:30,33,Snacks,335,"Horrible experience, never ordering again.",1,0,1
ORD049626,CUST5994,jiomart,2025-03-09 08:29:30,22,Fruits & Vegetables,275,"Horrible experience, never ordering again.",1,0,1
ORD049627,CUST8846,blinkit,2025-03-09 14:29:30,30,Fruits & Vegetables,588,Excellent experience!,5,0,0
ORD049628,CUST2076,blinkit,2025-03-09 01:29:30,33,Snacks,430,Delivery person was rude.,2,0,1
ORD049629,CUST2531,jiomart,2025-03-09 12:29:30,34,Beverages,992,"Easy to order, loved it!",5,0,0
ORD049631,CUST2404,jiomart,2025-03-09 12:29:30,28,Dairy,352,"Very late delivery, not happy.",2,0,1
ORD049633,CUST3205,blinkit,2025-03-09 04:29:30,28,Snacks,217,Items missing from order.,2,0,1
ORD049636,CUST3540,blinkit,2025-03-09 22:29:30,36,Dairy,120,Packaging could be better.,3,0,0
ORD049637,CUST4167,swiggy instamart,2025-03-09 11:29:30,43,Personal Care,1739,"Horrible experience, never ordering again.",1,1,1
ORD049639,CUST2429,jiomart,2025-03-09 20:29:30,11,Dairy,180,"Very late delivery, not happy.",2,0,1
ORD049643,CUST6400,blinkit,2025-03-09 14:29:30,25,Beverages,194,Excellent experience!,5,0,0
ORD049644,CUST6979,swiggy instamart,2025-03-09 12:29:30,51,Snacks,66,Quick and reliable!,5,1,0
ORD049645,CUST1888,swiggy instamart,2025-03-09 18:29:30,27,Dairy,266,Quick and reliable!,5,0,0
ORD049648,CUST8088,swiggy instamart,2025-03-09 05:29:30,31,Fruits & Vegetables,70,"Fast delivery, great service!",5,0,0
ORD049651,CUST2037,jiomart,2025-03-09 10:29:30,33,Snacks,281,Quick and reliable!,5,0,0
ORD049652,CUST7196,jiomart,2025-03-09 10:29:30,18,Grocery,789,"Very late delivery, not happy.",2,0,1
ORD049654,CUST7889,blinkit,2025-03-09 13:29:30,31,Dairy,473,Delivery person was rude.,2,0,1
ORD049659,CUST7757,blinkit,2025-03-09 06:29:30,17,Grocery,830,Items missing from order.,2,0,1
ORD049660,CUST8255,swiggy instamart,2025-03-09 11:29:30,18,Fruits & Vegetables,640,Excellent experience!,5,0,0
ORD049661,CUST7651,jiomart,2025-03-09 23:29:30,29,Snacks,492,Wrong item delivered.,1,0,1
ORD049664,CUST3259,swiggy instamart,2025-03-09 06:29:30,33,Personal Care,411,Very satisfied with the service.,5,0,0
ORD049667,CUST5501,blinkit,2025-03-09 13:29:30,42,Personal Care,196,Excellent experience!,5,1,0
ORD049668,CUST6019,jiomart,2025-03-09 07:29:30,33,Beverages,517,Very satisfied with the service.,5,0,0
ORD049672,CUST4841,jiomart,2025-03-09 23:29:30,26,Personal Care,712,"Easy to order, loved it!",5,0,0
ORD049673,CUST8377,blinkit,2025-03-09 15:29:30,18,Personal Care,339,Packaging could be better.,3,0,0
ORD049674,CUST1074,jiomart,2025-03-09 23:29:30,9,Beverages,865,Items missing from order.,2,0,1
ORD049682,CUST3544,swiggy instamart,2025-03-09 12:29:30,38,Beverages,864,Quick and reliable!,5,0,0
ORD049685,CUST2960,swiggy instamart,2025-03-09 19:29:30,23,Snacks,256,"Easy to order, loved it!",5,0,0
ORD049686,CUST9150,blinkit,2025-03-09 04:29:30,31,Dairy,158,"Not fresh, disappointed.",2,0,1
ORD049688,CUST8690,swiggy instamart,2025-03-09 11:29:30,49,Beverages,181,"Not fresh, disappointed.",2,1,1
ORD049689,CUST5449,jiomart,2025-03-09 15:29:30,19,Fruits & Vegetables,444,Excellent experience!,5,0,0
ORD049693,CUST3377,jiomart,2025-03-09 13:29:30,33,Dairy,560,Packaging could be better.,3,0,0
ORD049697,CUST3149,blinkit,2025-03-09 02:29:30,35,Grocery,432,Quick and reliable!,5,0,0
ORD049700,CUST4142,blinkit,2025-03-09 01:29:30,32,Grocery,1341,"Not fresh, disappointed.",2,0,1
ORD049701,CUST9408,blinkit,2025-03-09 01:29:30,31,Beverages,644,"Not fresh, disappointed.",2,0,1
ORD049702,CUST2517,swiggy instamart,2025-03-09 13:29:30,22,Dairy,119,Good quality products.,4,0,0
ORD049704,CUST4810,swiggy instamart,2025-03-09 15:29:30,53,Grocery,925,Quick and reliable!,5,1,0
ORD049706,CUST8270,blinkit,2025-03-09 12:29:30,14,Grocery,1478,Wrong item delivered.,1,0,1
ORD049707,CUST4342,jiomart,2025-03-09 12:29:30,18,Grocery,1015,"Not fresh, disappointed.",2,0,1
ORD049709,CUST8433,blinkit,2025-03-09 04:29:30,35,Personal Care,1332,Delivery person was rude.,2,0,1
ORD049710,CUST6352,blinkit,2025-03-09 12:29:30,20,Grocery,812,Very satisfied with the service.,5,0,0
ORD049714,CUST6985,blinkit,2025-03-09 21:29:30,12,Dairy,476,"Very late delivery, not happy.",2,0,1
ORD049717,CUST6356,swiggy instamart,2025-03-09 09:29:30,31,Dairy,455,Good quality products.,4,0,0
ORD049720,CUST4371,blinkit,2025-03-09 08:29:30,23,Grocery,345,Delivery person was rude.,2,0,1
ORD049722,CUST3757,swiggy instamart,2025-03-09 10:29:30,30,Snacks,481,Good quality products.,4,0,0
ORD049727,CUST6145,blinkit,2025-03-09 12:29:30,30,Grocery,586,"Fast delivery, great service!",5,0,0
ORD049730,CUST2434,jiomart,2025-03-09 18:29:30,19,Beverages,733,Very satisfied with the service.,5,0,0
ORD049732,CUST6207,swiggy instamart,2025-03-09 11:29:30,25,Grocery,701,"Horrible experience, never ordering again.",1,0,1
ORD049734,CUST4305,jiomart,2025-03-09 22:29:30,30,Grocery,1500,"Not fresh, disappointed.",2,0,1
ORD049740,CUST2056,jiomart,2025-03-09 22:29:30,40,Dairy,356,"Fast delivery, great service!",5,0,0
ORD049741,CUST7237,swiggy instamart,2025-03-09 21:29:30,25,Beverages,502,Items missing from order.,2,0,1
ORD049743,CUST4204,swiggy instamart,2025-03-09 01:29:30,6,Beverages,855,Very satisfied with the service.,5,0,0
ORD049749,CUST5267,swiggy instamart,2025-03-09 01:29:30,36,Snacks,451,Delivery person was rude.,2,0,1
ORD049751,CUST4983,blinkit,2025-03-09 20:29:30,30,Beverages,361,"Not fresh, disappointed.",2,0,1
ORD049755,CUST5959,swiggy instamart,2025-03-09 19:29:30,34,Grocery,759,Excellent experience!,5,0,0
ORD049758,CUST7720,blinkit,2025-03-09 05:29:30,28,Dairy,532,Very satisfied with the service.,5,0,0
ORD049759,CUST9921,blinkit,2025-03-09 04:29:30,10,Dairy,219,Very satisfied with the service.,5,0,0
ORD049760,CUST3305,swiggy instamart,2025-03-09 02:29:30,38,Snacks,357,"Fast delivery, great service!",5,0,0
ORD049762,CUST1534,swiggy instamart,2025-03-09 06:29:30,11,Fruits & Vegetables,97,Wrong item delivered.,1,0,1
ORD049764,CUST9837,jiomart,2025-03-09 02:29:30,17,Grocery,1067,"Not fresh, disappointed.",2,0,1
ORD049767,CUST6586,blinkit,2025-03-09 08:29:30,30,Personal Care,623,Delivery person was rude.,2,0,1
ORD049768,CUST1680,blinkit,2025-03-09 04:29:30,36,Beverages,895,"Very late delivery, not happy.",2,0,1
ORD049771,CUST5974,swiggy instamart,2025-03-09 14:29:30,29,Personal Care,463,Excellent experience!,5,0,0
ORD049777,CUST9425,jiomart,2025-03-09 07:29:30,30,Personal Care,162,Excellent experience!,5,0,0
ORD049779,CUST7999,jiomart,2025-03-09 03:29:30,19,Snacks,282,Quick and reliable!,5,0,0
ORD049780,CUST3883,blinkit,2025-03-09 01:29:30,37,Dairy,416,"Not fresh, disappointed.",2,0,1
ORD049782,CUST5806,swiggy instamart,2025-03-09 16:29:30,19,Dairy,800,"Fast delivery, great service!",5,0,0
ORD049783,CUST4202,blinkit,2025-03-09 20:29:30,41,Snacks,204,Very satisfied with the service.,5,1,0
ORD049787,CUST5076,swiggy instamart,2025-03-09 02:29:30,24,Dairy,303,Quick and reliable!,5,0,0
ORD049789,CUST6549,swiggy instamart,2025-03-09 20:29:30,42,Personal Care,1395,Very satisfied with the service.,5,1,0
ORD049792,CUST4555,blinkit,2025-03-09 08:29:30,23,Grocery,502,Excellent experience!,5,0,0
ORD049796,CUST4654,blinkit,2025-03-09 08:29:30,13,Dairy,600,Very satisfied with the service.,5,0,0
ORD049801,CUST2339,jiomart,2025-03-09 03:29:30,47,Dairy,133,Very satisfied with the service.,5,1,0
ORD049802,CUST8062,swiggy instamart,2025-03-09 14:29:30,33,Fruits & Vegetables,55,"Easy to order, loved it!",5,0,0
ORD049803,CUST2646,jiomart,2025-03-09 01:29:30,73,Personal Care,624,Good quality products.,4,1,0
ORD049809,CUST4711,jiomart,2025-03-09 05:29:30,36,Grocery,577,Very satisfied with the service.,5,0,0
ORD049811,CUST1325,jiomart,2025-03-09 16:29:30,36,Beverages,803,Very satisfied with the service.,5,0,0
ORD049813,CUST4881,blinkit,2025-03-09 13:29:30,41,Grocery,249,"Horrible experience, never ordering again.",1,1,1
ORD049816,CUST2281,swiggy instamart,2025-03-09 08:29:30,33,Beverages,369,Very satisfied with the service.,5,0,0
ORD049824,CUST4921,jiomart,2025-03-09 04:29:30,25,Dairy,263,"Easy to order, loved it!",5,0,0
ORD049825,CUST2279,blinkit,2025-03-09 20:29:30,24,Dairy,736,Items missing from order.,2,0,1
ORD049827,CUST2769,blinkit,2025-03-09 09:29:30,30,Dairy,233,Excellent experience!,5,0,0
ORD049830,CUST5957,swiggy instamart,2025-03-09 06:29:30,33,Fruits & Vegetables,466,Very satisfied with the service.,5,0,0
ORD049831,CUST1006,blinkit,2025-03-09 16:29:30,38,Snacks,363,Good quality products.,4,0,0
ORD049832,CUST7354,jiomart,2025-03-09 08:29:30,7,Snacks,279,"Very late delivery, not happy.",2,0,1
ORD049833,CUST8390,jiomart,2025-03-09 00:29:30,37,Grocery,1014,Excellent experience!,5,0,0
ORD049834,CUST3300,blinkit,2025-03-09 16:29:30,19,Grocery,888,Excellent experience!,5,0,0
ORD049835,CUST7982,jiomart,2025-03-09 17:29:30,37,Personal Care,383,Quick and reliable!,5,0,0
ORD049838,CUST1862,blinkit,2025-03-09 02:29:30,27,Snacks,145,Excellent experience!,5,0,0
ORD049839,CUST5470,swiggy instamart,2025-03-09 11:29:30,32,Beverages,878,Quick and reliable!,5,0,0
ORD049840,CUST2459,blinkit,2025-03-09 02:29:30,41,Personal Care,800,"Horrible experience, never ordering again.",1,1,1
ORD049842,CUST3780,swiggy instamart,2025-03-09 14:29:30,25,Grocery,877,"Not fresh, disappointed.",2,0,1
ORD049846,CUST7177,blinkit,2025-03-09 21:29:30,39,Fruits & Vegetables,371,Very satisfied with the service.,5,0,0
ORD049848,CUST8409,swiggy instamart,2025-03-09 18:29:30,23,Beverages,650,"Horrible experience, never ordering again.",1,0,1
ORD049849,CUST6136,swiggy instamart,2025-03-09 01:29:30,25,Dairy,151,Packaging could be better.,3,0,0
ORD049856,CUST3356,blinkit,2025-03-09 15:29:30,13,Grocery,296,Excellent experience!,5,0,0
ORD049862,CUST6486,swiggy instamart,2025-03-09 16:29:30,39,Beverages,169,Packaging could be better.,3,0,0
ORD049865,CUST5267,jiomart,2025-03-09 02:29:30,29,Grocery,1281,"Very late delivery, not happy.",2,0,1
ORD049866,CUST7407,swiggy instamart,2025-03-09 12:29:30,30,Grocery,358,Wrong item delivered.,1,0,1
ORD049869,CUST2838,jiomart,2025-03-09 21:29:30,27,Grocery,755,"Very late delivery, not happy.",2,0,1
ORD049870,CUST5832,jiomart,2025-03-09 22:29:30,31,Personal Care,1871,Good quality products.,4,0,0
ORD049875,CUST4714,jiomart,2025-03-09 09:29:30,29,Dairy,594,Wrong item delivered.,1,0,1
ORD049876,CUST8635,swiggy instamart,2025-03-09 10:29:30,22,Grocery,1499,Good quality products.,4,0,0
ORD049880,CUST6509,swiggy instamart,2025-03-09 14:29:30,31,Grocery,211,"Horrible experience, never ordering again.",1,0,1
ORD049881,CUST5609,jiomart,2025-03-09 12:29:30,25,Grocery,255,"Not fresh, disappointed.",2,0,1
ORD049883,CUST8209,jiomart,2025-03-09 06:29:30,40,Personal Care,1474,Delivery person was rude.,2,0,1
ORD049886,CUST5821,jiomart,2025-03-09 11:29:30,11,Snacks,399,Items missing from order.,2,0,1
ORD049890,CUST6829,swiggy instamart,2025-03-09 14:29:30,36,Grocery,1003,Very satisfied with the service.,5,0,0
ORD049891,CUST2012,swiggy instamart,2025-03-09 13:29:30,27,Fruits & Vegetables,298,Quick and reliable!,5,0,0
ORD049892,CUST6777,blinkit,2025-03-09 03:29:30,23,Personal Care,1159,"Easy to order, loved it!",5,0,0
ORD049895,CUST7695,blinkit,2025-03-09 08:29:30,28,Dairy,367,"Not fresh, disappointed.",2,0,1
ORD049897,CUST4572,jiomart,2025-03-09 08:29:30,29,Grocery,783,"Horrible experience, never ordering again.",1,0,1
ORD049901,CUST3629,swiggy instamart,2025-03-09 00:29:30,11,Beverages,810,Quick and reliable!,5,0,0
ORD049904,CUST4048,jiomart,2025-03-09 22:29:30,34,Personal Care,954,Items missing from order.,2,0,1
ORD049907,CUST4442,jiomart,2025-03-09 08:29:30,29,Snacks,56,Very satisfied with the service.,5,0,0
ORD049909,CUST8004,swiggy instamart,2025-03-09 09:29:30,16,Beverages,515,"Very late delivery, not happy.",2,0,1
ORD049912,CUST4541,blinkit,2025-03-09 10:29:30,39,Dairy,428,Very satisfied with the service.,5,0,0
ORD049913,CUST6057,swiggy instamart,2025-03-09 08:29:30,53,Personal Care,382,"Horrible experience, never ordering again.",1,1,1
ORD049914,CUST4320,jiomart,2025-03-09 22:29:30,8,Personal Care,960,Wrong item delivered.,1,0,1
ORD049921,CUST7705,swiggy instamart,2025-03-09 20:29:30,25,Personal Care,1114,Quick and reliable!,5,0,0
ORD049925,CUST9385,swiggy instamart,2025-03-09 12:29:30,33,Beverages,463,"Horrible experience, never ordering again.",1,0,1
ORD049930,CUST5419,jiomart,2025-03-09 16:29:30,39,Dairy,725,Quick and reliable!,5,0,0
ORD049932,CUST8991,jiomart,2025-03-09 23:29:30,26,Grocery,796,Very satisfied with the service.,5,0,0
ORD049934,CUST4213,blinkit,2025-03-09 02:29:30,8,Snacks,68,Good quality products.,4,0,0
ORD049942,CUST8560,swiggy instamart,2025-03-09 02:29:30,27,Beverages,266,"Easy to order, loved it!",5,0,0
ORD049944,CUST8163,swiggy instamart,2025-03-09 18:29:30,41,Beverages,420,"Horrible experience, never ordering again.",1,1,1
ORD049954,CUST7963,jiomart,2025-03-09 08:29:30,37,Snacks,128,Quick and reliable!,5,0,0
ORD049956,CUST6519,blinkit,2025-03-09 08:29:30,31,Grocery,922,"Fast delivery, great service!",5,0,0
ORD049957,CUST9233,jiomart,2025-03-09 13:29:30,30,Grocery,650,Good quality products.,4,0,0
ORD049962,CUST4857,blinkit,2025-03-09 20:29:30,39,Beverages,997,"Easy to order, loved it!",5,0,0
ORD049963,CUST2001,swiggy instamart,2025-03-09 05:29:30,24,Dairy,239,Very satisfied with the service.,5,0,0
ORD049965,CUST3465,swiggy instamart,2025-03-09 01:29:30,26,Beverages,900,Packaging could be better.,3,0,0
ORD049968,CUST6329,swiggy instamart,2025-03-09 04:29:30,34,Snacks,82,"Fast delivery, great service!",5,0,0
ORD049969,CUST5533,swiggy instamart,2025-03-09 00:29:30,11,Personal Care,164,"Not fresh, disappointed.",2,0,1
ORD049972,CUST4348,jiomart,2025-03-09 02:29:30,30,Fruits & Vegetables,688,Quick and reliable!,5,0,0
ORD049974,CUST4593,jiomart,2025-03-09 00:29:30,22,Dairy,516,"Not fresh, disappointed.",2,0,1
ORD049975,CUST2395,jiomart,2025-03-09 22:29:30,8,Beverages,330,"Not fresh, disappointed.",2,0,1
ORD049977,CUST2944,blinkit,2025-03-09 13:29:30,27,Personal Care,1404,"Very late delivery, not happy.",2,0,1
ORD049978,CUST5314,swiggy instamart,2025-03-09 19:29:30,20,Snacks,103,Very satisfied with the service.,5,0,0
ORD049979,CUST3603,jiomart,2025-03-09 19:29:30,29,Dairy,648,"Fast delivery, great service!",5,0,0
ORD049980,CUST2166,swiggy instamart,2025-03-09 21:29:30,24,Snacks,232,"Not fresh, disappointed.",2,0,1
ORD049983,CUST6079,jiomart,2025-03-09 15:29:30,31,Snacks,483,"Not fresh, disappointed.",2,0,1
ORD049986,CUST8579,jiomart,2025-03-09 10:29:30,24,Snacks,429,Delivery person was rude.,2,0,1
ORD049994,CUST1540,swiggy instamart,2025-03-09 11:29:30,15,Personal Care,1568,"Horrible experience, never ordering again.",1,0,1
ORD049996,CUST1370,jiomart,2025-03-09 00:29:30,34,Snacks,437,"Easy to order, loved it!",5,0,0
ORD049997,CUST7062,swiggy instamart,2025-03-09 09:29:30,36,Dairy,354,Good quality products.,4,0,0
ORD049998,CUST3603,jiomart,2025-03-09 00:29:30,24,Dairy,466,Very satisfied with the service.,5,0,0
ORD050003,CUST7032,swiggy instamart,2025-03-09 21:29:30,20,Grocery,422,Items missing from order.,2,0,1
ORD050004,CUST5120,jiomart,2025-03-09 02:29:30,38,Beverages,741,Wrong item delivered.,1,0,1
